seed,family,tau,n,q,model,target,ISE,IAE,KL,p_hat,p_true,AE,RE
0,student,0.3,5000,0.01414213562373095,Ordinary,p,,,,0.003793701764260148,0.003811628812759292,1.7927048499143984e-05,0.004703251386686402
0,student,0.3,5000,0.01414213562373095,Tail,p,,,,0.0032,0.003811628812759292,0.0006116288127592916,0.16046389688100948
0,student,0.6,100,0.1,Ordinary,r,250.22445963859963,0.5901190789787926,0.2984113524890856,,,,
0,student,0.6,100,0.1,Ordinary,h,4189.465071293419,1.8905538991712987,3.157931342461452,,,,
0,student,0.6,100,0.1,Ordinary,c,250.2244476126739,0.059011905061734385,0.029841133814727118,,,,
0,student,0.6,100,0.1,Tail,r,1382.4234033205948,1.5254054250166236,-0.6080622107785376,,,,
0,student,0.6,100,0.1,Tail,h,130.36846504083093,0.8919592046211794,0.3849220546547543,,,,
0,student,0.6,100,0.1,Tail,c,1382.423336880564,0.15254053517047964,-0.06080212007878652,,,,
0,student,0.6,100,0.1,Ordinary,p,,,,0.15841168510341702,0.06130112533465947,0.09711055976875754,1.5841562326728043
0,student,0.6,100,0.1,Tail,p,,,,0.1,0.06130112533465947,0.038698874665340534,0.6312914233478241
0,student,0.6,500,0.044721359549995794,Ordinary,r,2984.1575494073254,1.2684864746788305,7.645255900857913,,,,
0,student,0.6,500,0.044721359549995794,Ordinary,h,9110.869298424168,2.0544230469852893,13.997615855284986,,,,
0,student,0.6,500,0.044721359549995794,Ordinary,c,2984.1577726865944,0.05672844396292793,0.34190626357594556,,,,
0,student,0.6,500,0.044721359549995794,Tail,r,2719.774037744866,1.497838189309001,3.4408289850143716,,,,
0,student,0.6,500,0.044721359549995794,Tail,h,8369.107573283345,2.589018630907832,6.27463212304129,,,,
0,student,0.6,500,0.044721359549995794,Tail,c,2719.774241242551,0.06698536522375043,0.15387856170230516,,,,
0,student,0.6,500,0.044721359549995794,Ordinary,p,,,,0.031841863252723625,0.025598679130338933,0.0062431841223846915,0.2438869634873239
0,student,0.6,500,0.044721359549995794,Tail,p,,,,0.028,0.025598679130338933,0.0024013208696610673,0.09380643655223132
0,student,0.6,1000,0.03162277660168379,Ordinary,r,2985.591992827425,1.271194248020074,9.337999807820875,,,,
0,student,0.6,1000,0.03162277660168379,Ordinary,h,9518.746760793514,2.1587385710401676,17.34885344815379,,,,
0,student,0.6,1000,0.03162277660168379,Ordinary,c,2985.5922162140205,0.04019869473021229,0.29529634355523143,,,,
0,student,0.6,1000,0.03162277660168379,Tail,r,2910.3433125204383,1.387558918779193,4.9013747352643,,,,
0,student,0.6,1000,0.03162277660168379,Tail,h,9305.845078760896,2.468109686719716,9.113528588667426,,,,
0,student,0.6,1000,0.03162277660168379,Tail,c,2910.3435302768107,0.04387846899328277,0.1549952132497252,,,,
0,student,0.6,1000,0.03162277660168379,Ordinary,p,,,,0.022220841372546346,0.01771094415278385,0.004509897219762495,0.25463900630354697
0,student,0.6,1000,0.03162277660168379,Tail,p,,,,0.02,0.01771094415278385,0.0022890558472161496,0.12924527498192975
0,student,0.6,5000,0.01414213562373095,Ordinary,r,2981.303496257904,1.2123862486425427,10.377674900560116,,,,
0,student,0.6,5000,0.01414213562373095,Ordinary,h,10252.274782077096,2.1798649015948413,19.586203362427295,,,,
0,student,0.6,5000,0.01414213562373095,Ordinary,c,2981.303414032947,0.017145730283766487,0.14676782537150412,,,,
0,student,0.6,5000,0.01414213562373095,Tail,r,2336.1781407243066,1.3299088261684682,2.435265944288856,,,,
0,student,0.6,5000,0.01414213562373095,Tail,h,8267.768512028471,2.448407218051075,4.882930215546956,,,,
0,student,0.6,5000,0.01414213562373095,Tail,c,2336.178076292039,0.018807750468149708,0.034439860314127844,,,,
0,student,0.6,5000,0.01414213562373095,Ordinary,p,,,,0.008528942390143209,0.00762621565796185,0.0009027267321813585,0.11837151906908142
0,student,0.6,5000,0.01414213562373095,Tail,p,,,,0.0086,0.00762621565796185,0.0009737843420381496,0.1276890643685782
0,student,0.9,100,0.1,Ordinary,r,45065.49003672544,4.946006906452435,8.423768986461777,,,,
0,student,0.9,100,0.1,Ordinary,h,76924.80813430951,6.361002314230321,16.39933634476423,,,,
0,student,0.9,100,0.1,Ordinary,c,45065.4878708531,0.49460066687446114,0.8423773279935166,,,,
0,student,0.9,100,0.1,Tail,r,50988.88939173042,5.377494027625969,10.117239780190904,,,,
0,student,0.9,100,0.1,Tail,h,69439.98450329222,6.149770144646647,13.286764380849837,,,,
0,student,0.9,100,0.1,Tail,c,50988.88694117627,0.5377493769180633,1.0117401915387276,,,,
0,student,0.9,100,0.1,Ordinary,p,,,,0.2405338225767058,0.09009733682640712,0.15043648575029867,1.669710682349563
0,student,0.9,100,0.1,Tail,p,,,,0.12,0.09009733682640712,0.029902663173592872,0.3318928641720799
0,student,0.9,500,0.044721359549995794,Ordinary,r,74011.11371896433,5.806592474338059,42.61925028921868,,,,
0,student,0.9,500,0.044721359549995794,Ordinary,h,93586.84497114764,6.525099616071219,49.146778549457366,,,,
0,student,0.9,500,0.044721359549995794,Ordinary,c,74011.11925658998,0.2596787292347335,1.9059914090274432,,,,
0,student,0.9,500,0.044721359549995794,Tail,r,72178.76492755499,6.096068743312612,24.319025086336104,,,,
0,student,0.9,500,0.044721359549995794,Tail,h,91485.70165709476,6.831637176907283,28.077455146285732,,,,
0,student,0.9,500,0.044721359549995794,Tail,c,72178.77032808149,0.2726245025093582,1.0875811770962671,,,,
0,student,0.9,500,0.044721359549995794,Ordinary,p,,,,0.04708916604140111,0.03977286730317628,0.007316298738224834,0.1839520063377616
0,student,0.9,500,0.044721359549995794,Tail,p,,,,0.044,0.03977286730317628,0.004227132696823718,0.10628181932676847
0,student,0.9,1000,0.03162277660168379,Ordinary,r,73977.79835524515,5.838407918945853,43.21794953863846,,,,
0,student,0.9,1000,0.03162277660168379,Ordinary,h,94314.50430361046,6.577544664308041,50.23438128636159,,,,
0,student,0.9,1000,0.03162277660168379,Ordinary,c,73977.80389037811,0.1846266831443782,1.3666720688289926,,,,
0,student,0.9,1000,0.03162277660168379,Tail,r,73458.79834217421,5.966106412936118,31.43378795867113,,,,
0,student,0.9,1000,0.03162277660168379,Tail,h,93687.98897171745,6.728317713272314,35.99032886811328,,,,
0,student,0.9,1000,0.03162277660168379,Tail,c,73458.80383847472,0.18866486439434674,0.9953348342923364,,,,
0,student,0.9,1000,0.03162277660168379,Ordinary,p,,,,0.03413659020253366,0.028008744920356547,0.006127845282177111,0.218783287134135
0,student,0.9,1000,0.03162277660168379,Tail,p,,,,0.03,0.028008744920356547,0.0019912550796434524,0.07109404885172926
0,student,0.9,5000,0.01414213562373095,Ordinary,r,73241.51841450967,5.682970015927068,29.447790782977076,,,,
0,student,0.9,5000,0.01414213562373095,Ordinary,h,94801.94488930725,6.472181542465273,34.37436817372161,,,,
0,student,0.9,5000,0.01414213562373095,Ordinary,c,73241.51639449372,0.0803693304942345,0.41645513788739236,,,,
0,student,0.9,5000,0.01414213562373095,Tail,r,38766.13361608482,4.474763632161327,7.545647025602242,,,,
0,student,0.9,5000,0.01414213562373095,Tail,h,50005.96398114727,5.083117720102782,8.558539250113679,,,,
0,student,0.9,5000,0.01414213562373095,Tail,c,38766.132546907,0.0632827124248143,0.10698055239043079,,,,
0,student,0.9,5000,0.01414213562373095,Ordinary,p,,,,0.014046364251910751,0.012437428548884884,0.0016089357030258673,0.12936240772777113
0,student,0.9,5000,0.01414213562373095,Tail,p,,,,0.0124,0.012437428548884884,3.742854888488453e-05,0.0030093478517502965
1,clayton,0.3,100,0.1,Ordinary,r,1781.2652604054997,1.0718662202052907,15.61978326056563,,,,
1,clayton,0.3,100,0.1,Ordinary,h,7588.437831022286,2.1414250182066747,30.642291388491362,,,,
1,clayton,0.3,100,0.1,Ordinary,c,1781.265174796908,0.10718661686908085,1.5619782509870208,,,,
1,clayton,0.3,100,0.1,Tail,r,1794.6005068270085,1.4581923651721882,43.16329452957012,,,,
1,clayton,0.3,100,0.1,Tail,h,7920.865759602811,3.3790072087684573,91.07028655256605,,,,
1,clayton,0.3,100,0.1,Tail,c,1794.600420577516,0.14581922950906578,4.622794303496201,,,,
1,clayton,0.3,100,0.1,Ordinary,p,,,,0.02715722449103593,0.04844870381167534,0.02129147932063941,0.4394643745971283
1,clayton,0.3,100,0.1,Tail,p,,,,0.02,0.04844870381167534,0.02844870381167534,0.5871922584814265
1,clayton,0.3,500,0.044721359549995794,Ordinary,r,1780.964773482779,0.9986412771053396,13.76398022946633,,,,
1,clayton,0.3,500,0.044721359549995794,Ordinary,h,8262.326355128098,2.0597541186413517,28.814531429723903,,,,
1,clayton,0.3,500,0.044721359549995794,Ordinary,c,1780.9649067373089,0.044660598956469504,0.6155439547369415,,,,
1,clayton,0.3,500,0.044721359549995794,Tail,r,1781.040133408125,1.0683407320727836,16.523952139309785,,,,
1,clayton,0.3,500,0.044721359549995794,Tail,h,8262.801545284921,2.365707044120294,34.0440524383544,,,,
1,clayton,0.3,500,0.044721359549995794,Tail,c,1781.0402666682946,0.04777765357573009,0.7393144347105309,,,,
1,clayton,0.3,500,0.044721359549995794,Ordinary,p,,,,0.015484468733927703,0.02076293879846877,0.005278470064541066,0.2542255754725022
1,clayton,0.3,500,0.044721359549995794,Tail,p,,,,0.012,0.02076293879846877,0.008762938798468768,0.42204713328515037
1,clayton,0.3,1000,0.03162277660168379,Ordinary,r,415.96811047662914,0.5349388604409517,0.6203094518601427,,,,
1,clayton,0.3,1000,0.03162277660168379,Ordinary,h,4459.238231261407,1.8575496932030675,3.169748201817272,,,,
1,clayton,0.3,1000,0.03162277660168379,Ordinary,c,415.96814160000457,0.016916253344983586,0.01961590868777864,,,,
1,clayton,0.3,1000,0.03162277660168379,Tail,r,64958.95306647178,6.233914697643601,-1.2300525138411407,,,,
1,clayton,0.3,1000,0.03162277660168379,Tail,h,335394.73752623843,14.135803622344675,-2.7757684429181237,,,,
1,clayton,0.3,1000,0.03162277660168379,Tail,c,64958.957926800744,0.1971337065873834,-0.03847290370396463,,,,
1,clayton,0.3,1000,0.03162277660168379,Ordinary,p,,,,0.027466491098133507,0.014524220657750744,0.012942270440382764,0.8910819207002488
1,clayton,0.3,1000,0.03162277660168379,Tail,p,,,,0.014,0.014524220657750744,0.0005242206577507433,0.036092859651715416
1,clayton,0.3,5000,0.01414213562373095,Ordinary,r,1780.9259293479201,1.0215512483631366,10.815601361702537,,,,
1,clayton,0.3,5000,0.01414213562373095,Ordinary,h,8705.655003963555,2.251673677322638,23.790094194150956,,,,
1,clayton,0.3,5000,0.01414213562373095,Ordinary,c,1780.9258802296204,0.014446915902494245,0.1529556970908571,,,,
1,clayton,0.3,5000,0.01414213562373095,Tail,r,1279.541694017016,1.2494608225080528,1.7592076316490566,,,,
1,clayton,0.3,5000,0.01414213562373095,Tail,h,6110.673966971873,2.7843957282716074,3.704983058194631,,,,
1,clayton,0.3,5000,0.01414213562373095,Tail,c,1279.541658726996,0.01767004392110389,0.02487895223091691,,,,
1,clayton,0.3,5000,0.01414213562373095,Ordinary,p,,,,0.006130482008083214,0.006396457851889036,0.000265975843805822,0.04158173945088571
1,clayton,0.3,5000,0.01414213562373095,Tail,p,,,,0.006,0.006396457851889036,0.0003964578518890361,0.061980843315015674
1,clayton,0.6,100,0.1,Ordinary,r,26227.820603136388,3.7217505837285123,38.874535543038846,,,,
1,clayton,0.6,100,0.1,Ordinary,h,41619.37213732218,4.622045578903644,46.73803004836275,,,,
1,clayton,0.6,100,0.1,Ordinary,c,26227.81934261285,0.3721750404859123,3.8874533674707195,,,,
1,clayton,0.6,100,0.1,Tail,r,26263.24142113681,4.27671516530762,142.94867470272888,,,,
1,clayton,0.6,100,0.1,Tail,h,42489.49852689377,6.0921124404939375,181.2403602187745,,,,
1,clayton,0.6,100,0.1,Tail,c,26263.24015891094,0.42767149597663245,15.235396245178398,,,,
1,clayton,0.6,100,0.1,Ordinary,p,,,,0.0515063781688836,0.07938328535167258,0.027876907182788978,0.35116847405965446
1,clayton,0.6,100,0.1,Tail,p,,,,0.02,0.07938328535167258,0.059383285351672574,0.7480577943908615
1,clayton,0.6,500,0.044721359549995794,Ordinary,r,26227.61627067845,3.708134020976492,42.27460727942067,,,,
1,clayton,0.6,500,0.044721359549995794,Ordinary,h,41631.96476892094,4.600591304026562,51.39580311533951,,,,
1,clayton,0.6,500,0.044721359549995794,Ordinary,c,26227.618233069126,0.1658328072195268,1.8905780534340122,,,,
1,clayton,0.6,500,0.044721359549995794,Tail,r,26228.3109143874,3.830988602936182,56.3665007721328,,,,
1,clayton,0.6,500,0.044721359549995794,Tail,h,41633.106497995796,4.705466801794833,67.5158639528131,,,,
1,clayton,0.6,500,0.044721359549995794,Tail,c,26228.312876830045,0.17132703156279677,2.521260236934984,,,,
1,clayton,0.6,500,0.044721359549995794,Ordinary,p,,,,0.024727220445024487,0.03549589574701596,0.010768675301991475,0.30337804062591567
1,clayton,0.6,500,0.044721359549995794,Tail,p,,,,0.018,0.03549589574701596,0.017495895747015964,0.4928991191463817
1,clayton,0.6,1000,0.03162277660168379,Ordinary,r,10234.04551630336,2.3912769164794723,3.453571192691234,,,,
1,clayton,0.6,1000,0.03162277660168379,Ordinary,h,29702.054265088776,4.185009857739631,8.904028099232418,,,,
1,clayton,0.6,1000,0.03162277660168379,Ordinary,c,10234.04628203042,0.07561882138050999,0.10921151847824519,,,,
1,clayton,0.6,1000,0.03162277660168379,Tail,r,218234.11889962322,10.728054938600389,-3.766306413146569,,,,
1,clayton,0.6,1000,0.03162277660168379,Tail,h,710646.720590649,18.97212500554171,-6.181314820494331,,,,
1,clayton,0.6,1000,0.03162277660168379,Tail,c,218234.13522823656,0.33925091007722497,-0.11897845608568981,,,,
1,clayton,0.6,1000,0.03162277660168379,Ordinary,p,,,,0.06063316826176193,0.025099146706649512,0.03553402155511242,1.4157461992800895
1,clayton,0.6,1000,0.03162277660168379,Tail,p,,,,0.019,0.025099146706649512,0.006099146706649513,0.24300215373591433
1,clayton,0.6,5000,0.01414213562373095,Ordinary,r,26227.03976277134,3.622517340324405,37.33881246971316,,,,
1,clayton,0.6,5000,0.01414213562373095,Ordinary,h,41632.98250379208,4.555056657957498,46.67755340673272,,,,
1,clayton,0.6,5000,0.01414213562373095,Ordinary,c,26227.039039424246,0.05123013011324743,0.5280505354320455,,,,
1,clayton,0.6,5000,0.01414213562373095,Tail,r,22695.184415171876,3.447895471191041,9.232504998073617,,,,
1,clayton,0.6,5000,0.01414213562373095,Tail,h,34703.08713712022,4.213395496115599,10.492057089169105,,,,
1,clayton,0.6,5000,0.01414213562373095,Tail,c,22695.183789234074,0.04876060402520401,0.13056895629389156,,,,
1,clayton,0.6,5000,0.01414213562373095,Ordinary,p,,,,0.01045554394563204,0.01122462577443556,0.0007690818288035185,0.06851736924318018
1,clayton,0.6,5000,0.01414213562373095,Tail,p,,,,0.009,0.01122462577443556,0.00222462577443556,0.1981915316501879
1,clayton,0.9,100,0.1,Ordinary,r,869701.7521998201,20.055740256724707,205.47975476492581,,,,
1,clayton,0.9,100,0.1,Ordinary,h,939314.6775325929,20.901433158989533,207.50084101112532,,,,
1,clayton,0.9,100,0.1,Ordinary,c,869701.7104014733,2.005573929283476,20.547974488945645,,,,
1,clayton,0.9,100,0.1,Tail,r,869744.2003805216,19.94788525483809,737.3177890763197,,,,
1,clayton,0.9,100,0.1,Tail,h,939383.031692952,20.91970190784892,766.3403893424864,,,,
1,clayton,0.9,100,0.1,Tail,c,869744.1585801346,1.9947884296131713,78.12867330193816,,,,
1,clayton,0.9,100,0.1,Ordinary,p,,,,0.0720494131803141,0.09622238368941452,0.024172970509100417,0.25121982622178274
1,clayton,0.9,100,0.1,Tail,p,,,,0.05,0.09622238368941452,0.04622238368941452,0.4803703869840783
1,clayton,0.9,500,0.044721359549995794,Ordinary,r,869725.8549056491,20.008521621602302,231.43330924095017,,,,
1,clayton,0.9,500,0.044721359549995794,Ordinary,h,939350.0154363819,20.837345545620142,234.63354019588508,,,,
1,clayton,0.9,500,0.044721359549995794,Ordinary,c,869725.919979878,0.8948083564544771,10.350013008813796,,,,
1,clayton,0.9,500,0.044721359549995794,Tail,r,869738.1447185975,19.84166996541465,303.51213712974607,,,,
1,clayton,0.9,500,0.044721359549995794,Tail,h,939365.0948033972,20.606230876989407,301.4218092973934,,,,
1,clayton,0.9,500,0.044721359549995794,Tail,c,869738.2097937466,0.8873465229882906,13.576087087880646,,,,
1,clayton,0.9,500,0.044721359549995794,Ordinary,p,,,,0.032469477894195214,0.04303195817731957,0.010562480283124356,0.24545664967418143
1,clayton,0.9,500,0.044721359549995794,Tail,p,,,,0.022,0.04303195817731957,0.021031958177319572,0.4887520593567754
1,clayton,0.9,1000,0.03162277660168379,Ordinary,r,623968.1434696801,17.041790086851787,36.57232319265809,,,,
1,clayton,0.9,1000,0.03162277660168379,Ordinary,h,867316.5278468712,20.010240956087138,66.50775994121994,,,,
1,clayton,0.9,1000,0.03162277660168379,Ordinary,c,623968.1901559385,0.5389087611312848,1.1565184926585064,,,,
1,clayton,0.9,1000,0.03162277660168379,Tail,r,398474.7814701673,17.420426498994754,-8.157342294777171,,,,
1,clayton,0.9,1000,0.03162277660168379,Tail,h,1001692.6983532741,26.140148190577403,-12.582891809949384,,,,
1,clayton,0.9,1000,0.03162277660168379,Tail,c,398474.81128466484,0.5508822967016234,-0.25761828611384385,,,,
1,clayton,0.9,1000,0.03162277660168379,Ordinary,p,,,,0.11900231376676361,0.03042818943491857,0.08857412433184504,2.9109232582271147
1,clayton,0.9,1000,0.03162277660168379,Tail,p,,,,0.025,0.03042818943491857,0.00542818943491857,0.1783934415989052
1,clayton,0.9,5000,0.01414213562373095,Ordinary,r,869542.3384918743,19.844056955729066,175.9565326708152,,,,
1,clayton,0.9,5000,0.01414213562373095,Ordinary,h,939153.8951002591,20.623266493172334,182.47492086772175,,,,
1,clayton,0.9,5000,0.01414213562373095,Ordinary,c,869542.3145097197,0.2806373370529269,2.488401080281507,,,,
1,clayton,0.9,5000,0.01414213562373095,Tail,r,754963.7111325487,18.244601350372356,52.29003411877559,,,,
1,clayton,0.9,5000,0.01414213562373095,Tail,h,781831.9060227674,18.492608527634022,49.1285675027744,,,,
1,clayton,0.9,5000,0.01414213562373095,Tail,c,754963.6903104963,0.2580176195816922,0.7406617660521987,,,,
1,clayton,0.9,5000,0.01414213562373095,Ordinary,p,,,,0.013356599919102395,0.01360790000174377,0.0002513000826413741,0.018467219968486798
1,clayton,0.9,5000,0.01414213562373095,Tail,p,,,,0.0106,0.01360790000174377,0.003007900001743769,0.22104071909393258
